dt,region,revenue
2008-10-03,C,7685.57267651072
2008-10-04,C,7699.33534362683
2008-10-05,C,7668.66972835694
2008-10-06,C,7673.9617659253
2008-10-07,C,7664.33548138696
2008-10-08,C,7641.78048115075
2008-10-09,C,7676.28319268468
2008-10-10,C,7688.54700160363
2008-10-11,C,7669.55042338142
2008-10-12,C,7678.33673743532
2008-10-13,C,7666.21424414033
2008-10-14,C,7634.42619890848
2008-10-15,C,7689.40610260324
2008-10-16,C,7675.21490890324
2008-10-17,C,7694.74937845514
2008-10-18,C,7695.74988992395
2008-10-19,C,7667.90127283659
2008-10-20,C,7664.36739614862
2008-10-21,C,7689.21364618914
2008-10-22,C,7697.79934964086
2008-10-23,C,7702.59506156537
2008-10-24,C,7666.67379831948
2008-10-25,C,7705.67116550765
2008-10-26,C,7702.38456779207
2008-10-27,C,7678.68765248618
2008-10-28,C,7662.74776570218
2008-10-29,C,7704.22022829479
2008-10-30,C,7668.74060005507
2008-10-31,C,7644.83639398361
2008-11-01,C,7686.37582395664
2008-11-02,C,7660.7075594084
2008-11-03,C,7712.08843598246
2008-11-04,C,7701.95106900237
2008-11-05,C,7725.76180791216
2008-11-06,C,7700.0987476696
2008-11-07,C,7704.17885461343
2008-11-08,C,7702.7574988259
2008-11-09,C,7704.97458687779
2008-11-10,C,7678.71566396758
2008-11-11,C,7696.89502281917
2008-11-12,C,7678.72444266572
2008-11-13,C,7684.60756659022
2008-11-14,C,7687.63789425605
2008-11-15,C,7709.35583988993
2008-11-16,C,7682.7997981112
2008-11-17,C,7707.21320732015
2008-11-18,C,7717.45735173552
2008-11-19,C,7700.36983467046
2008-11-20,C,7707.17745183696
2008-11-21,C,7715.1515895277
2008-11-22,C,7735.47072698509
2008-11-23,C,7696.99520408306
2008-11-24,C,7734.17576604547
2008-11-25,C,7704.79800128779
2008-11-26,C,7724.65396778703
2008-11-27,C,7688.80773292511
2008-11-28,C,7710.27409778606
2008-11-29,C,7739.95005838877
2008-11-30,C,7699.36547814697
2008-12-01,C,7672.30539164655
2008-12-02,C,7749.09294342625
2008-12-03,C,7707.96019196139
2008-12-04,C,7708.8572656091
2008-12-05,C,7730.46903571556
2008-12-06,C,7667.49914320518
2008-12-07,C,7690.41977733881
2008-12-08,C,7713.34551416356
2008-12-09,C,7672.56540462836
2008-12-10,C,7739.62536362463
2008-12-11,C,7734.53014662343
2008-12-12,C,7724.1416109107
2008-12-13,C,7738.84501520232
2008-12-14,C,7707.70091720977
2008-12-15,C,7684.6926203669
2008-12-16,C,7729.04363559805
2008-12-17,C,7699.95208462618
2008-12-18,C,7702.31191060051
2008-12-19,C,7714.108504341
2008-12-20,C,7727.7944801689
2008-12-21,C,7706.68233253246
2008-12-22,C,7718.03741190687
2008-12-23,C,7708.9773570356
2008-12-24,C,7719.45468829751
2008-12-25,C,7716.11914217053
2008-12-26,C,7718.78050936448
2008-12-27,C,7719.76031939013
2008-12-28,C,7729.64201093827
2008-12-29,C,7756.09364760759
2008-12-30,C,7701.42332985057
2008-12-31,C,7720.75087005347
2009-01-01,C,7717.31994403353
2009-01-02,C,7739.29346268464
2009-01-03,C,7725.28563549918
2009-01-04,C,7710.08942424847
2009-01-05,C,7720.36706383705
2009-01-06,C,7712.004134151
2009-01-07,C,7738.7107503049
2009-01-08,C,7744.49278962913
2009-01-09,C,7743.85733227139
2009-01-10,C,7740.82833064841
2009-01-11,C,7723.65704076257
2009-01-12,C,7748.95346369239
2009-01-13,C,7732.07810191944
2009-01-14,C,7712.03548152033
2009-01-15,C,7721.7373285338
2009-01-16,C,7744.26976945684
2009-01-17,C,7693.79910219371
2009-01-18,C,7714.81619823989
2009-01-19,C,7737.83917864696
2009-01-20,C,7718.85450284044
2009-01-21,C,7752.6972264846
2009-01-22,C,7745.98415780695
2009-01-23,C,7719.99507860241
2009-01-24,C,7746.45721763668
2009-01-25,C,7737.84571348279
2009-01-26,C,7772.95231532336
2009-01-27,C,7719.33077723
2009-01-28,C,7748.6993999648
2009-01-29,C,7733.29783945521
2009-01-30,C,7721.70552886599
2009-01-31,C,7756.5015182585
2009-02-01,C,7748.03983507881
2009-02-02,C,7723.98010775186
2009-02-03,C,7753.43250880459
2009-02-04,C,7734.92269165077
2009-02-05,C,7757.1469588758
2009-02-06,C,7719.6743610033
2009-02-07,C,7749.9200235864
2009-02-08,C,7758.8073860774
2009-02-09,C,7766.95745010146
2009-02-10,C,7747.36732230316
2009-02-11,C,7739.66038434387
2009-02-12,C,7736.23662294874
2009-02-13,C,7740.41024936301
2009-02-14,C,7739.33211458539
2009-02-15,C,7741.29648574543
2009-02-16,C,7747.86894318592
2009-02-17,C,7768.31804094792
2009-02-18,C,7763.20354921878
2009-02-19,C,7769.53273516073
2009-02-20,C,7761.78919376572
2009-02-21,C,7750.24387211287
2009-02-22,C,7777.25153791155
2009-02-23,C,7786.52183935707
2009-02-24,C,7753.69499132336
2009-02-25,C,7734.79639795413
2009-02-26,C,7740.84178489497
2009-02-27,C,7763.82875038064
2009-02-28,C,7739.91492568019
2009-03-01,C,7744.53950042281
2009-03-02,C,7751.68751328835
2009-03-03,C,7749.20856231637
2009-03-04,C,7746.34499570522
2009-03-05,C,7749.33217973626
2009-03-06,C,7739.38120506264
2009-03-07,C,7736.57513400635
2009-03-08,C,7724.18775594223
2009-03-09,C,7773.79446405647
2009-03-10,C,7752.98286146747
2009-03-11,C,7762.47300934684
2009-03-12,C,7731.60373200837
2009-03-13,C,7750.44904359309
2009-03-14,C,7764.0109887516
2009-03-15,C,7760.00055612597
2009-03-16,C,7743.50617067347
2009-03-17,C,7771.62928163371
2009-03-18,C,7749.55670137082
2009-03-19,C,7761.45126154636
2009-03-20,C,7766.62814550121
2009-03-21,C,7765.78098826183
2009-03-22,C,7758.32789630211
2009-03-23,C,7780.76850304265
2009-03-24,C,7741.89645220142
2009-03-25,C,7761.00987445107
2009-03-26,C,7780.65524267169
2009-03-27,C,7752.94978509907
2009-03-28,C,7777.88359795759
2009-03-29,C,7773.53076327924
2009-03-30,C,7760.31043855894
2009-03-31,C,7784.99466312529
2009-04-01,C,7773.38712963045
2009-04-02,C,7767.06929706719
2009-04-03,C,7757.84105345124
2009-04-04,C,7720.45184807053
2009-04-05,C,7785.85898760742
2009-04-06,C,7785.71108500244
2009-04-07,C,7751.5422014148
2009-04-08,C,7801.28374381781
2009-04-09,C,7778.11239126532
2009-04-10,C,7778.83090425585
2009-04-11,C,7784.72286649109
2009-04-12,C,7776.98306263522
2009-04-13,C,7766.00099216745
2009-04-14,C,7797.8684841857
2009-04-15,C,7787.2589384664
2009-04-16,C,7784.79543108166
2009-04-17,C,7754.83678655887
2009-04-18,C,7769.66282732138
2009-04-19,C,7775.23268498143
2009-04-20,C,7758.050013096
2009-04-21,C,7793.50469627013
2009-04-22,C,7750.96893586324
2009-04-23,C,7798.12707413602
2009-04-24,C,7773.31778962685
2009-04-25,C,7778.02116269436
2009-04-26,C,7793.71026605722
2009-04-27,C,7797.01182021568
2009-04-28,C,7761.90734767911
2009-04-29,C,7787.09952839884
2009-04-30,C,7807.1161331333
2009-05-01,C,7776.7436936826
2009-05-02,C,7789.61982205966
2009-05-03,C,7783.84183727883
2009-05-04,C,7792.83113248468
2009-05-05,C,7796.67559798837
2009-05-06,C,7782.11481905584
2009-05-07,C,7788.26914954725
2009-05-08,C,7795.06190658238
2009-05-09,C,7781.05128139151
2009-05-10,C,7804.15938602148
2009-05-11,C,7784.07409754197
2009-05-12,C,7770.46373244272
2009-05-13,C,7791.08748721548
2009-05-14,C,7777.72991759282
2009-05-15,C,7780.27945568922
2009-05-16,C,7800.33964902506
2009-05-17,C,7774.13914405457
2009-05-18,C,7779.5355487652
2009-05-19,C,7783.81926199458
2009-05-20,C,7816.09208863762
2009-05-21,C,7845.46366970875
2009-05-22,C,7768.98904889768
2009-05-23,C,7805.93134859843
2009-05-24,C,7821.64874878856
2009-05-25,C,7778.48765086587
2009-05-26,C,7822.42532344536
2009-05-27,C,7815.75982597468
2009-05-28,C,7810.03599450931
2009-05-29,C,7813.53300263188
2009-05-30,C,7772.81558448892
2009-05-31,C,7775.8731592199
2009-06-01,C,7786.05163361024
2009-06-02,C,7798.1628437751
2009-06-03,C,7795.28229442871
2009-06-04,C,7796.27076177203
2009-06-05,C,7808.15511715352
2009-06-06,C,7846.05981855464
2009-06-07,C,7793.35040531763
2009-06-08,C,7824.1975304416
2009-06-09,C,7795.51804763699
2009-06-10,C,7832.19773084248
2009-06-11,C,7788.17542734263
2009-06-12,C,7809.06763383736
2009-06-13,C,7799.42270551686
2009-06-14,C,7785.58130008717
2009-06-15,C,7802.41431941984
2009-06-16,C,7823.00440583593
2009-06-17,C,7778.4684728384
2009-06-18,C,7796.60834582605
2009-06-19,C,7827.5043366398
2009-06-20,C,7821.50384984834
2009-06-21,C,7799.67688042287
2009-06-22,C,7800.25418434954
2009-06-23,C,7825.07040939214
2009-06-24,C,7828.63719153331
2009-06-25,C,7799.18697014805
2009-06-26,C,7816.68058260125
2009-06-27,C,7817.84109191398
2009-06-28,C,7804.49240279153
2009-06-29,C,7775.96184312368
2009-06-30,C,7775.99579056933
2009-07-01,C,7790.1832740777
2009-07-02,C,7804.67116255567
2009-07-03,C,7857.4530836591
2009-07-04,C,7809.5299189925
2009-07-05,C,7811.58560638223
2009-07-06,C,7785.96393049467
2009-07-07,C,7821.19651934384
2009-07-08,C,7797.86753345318
2009-07-09,C,7815.01184787373
2009-07-10,C,7833.74347743534
2009-07-11,C,7843.91696175204
2009-07-12,C,7818.62513974118
2009-07-13,C,7805.40820424423
2009-07-14,C,7806.21646551604
2009-07-15,C,7816.6778633899
2009-07-16,C,7832.2795545075
2009-07-17,C,7791.75262358609
2009-07-18,C,7830.27817317184
2009-07-19,C,7803.16591537469
2009-07-20,C,7823.04611935284
2009-07-21,C,7815.14234698073
2009-07-22,C,7805.59209234083
2009-07-23,C,7827.62001163217
2009-07-24,C,7841.40294853513
2009-07-25,C,7820.2276179381
2009-07-26,C,7805.59997486554
2009-07-27,C,7818.04520582251
2009-07-28,C,7819.32091117552
2009-07-29,C,7805.98240839953
2009-07-30,C,7818.88514230795
2009-07-31,C,7846.45317573016
2009-08-01,C,7826.42954561875
2009-08-02,C,7813.43506094428
2009-08-03,C,7817.14682233166
2009-08-04,C,7828.1141658882
2009-08-05,C,7854.7034735278
2009-08-06,C,7832.34778098662
2009-08-07,C,7814.48170427315
2009-08-08,C,7847.12691917524
2009-08-09,C,7859.11399917887
2009-08-10,C,7833.54577090726
2009-08-11,C,7809.45968391051
2009-08-12,C,7849.30545536457
2009-08-13,C,7815.09926128365
2009-08-14,C,7819.54997319753
2009-08-15,C,7828.85985516034
2009-08-16,C,7805.16568483067
2009-08-17,C,7846.83572628862
2009-08-18,C,7849.2735336905
2009-08-19,C,7836.14369621756
2009-08-20,C,7846.06227891587
2009-08-21,C,7833.57250119953
2009-08-22,C,7841.49757270973
2009-08-23,C,7835.5575368653
2009-08-24,C,7839.94114110152
2009-08-25,C,7848.60052955381
2009-08-26,C,7830.57318056031
2009-08-27,C,7833.40813543017
2009-08-28,C,7813.52153799434
2009-08-29,C,7863.21077160172
2009-08-30,C,7807.05429887562
2009-08-31,C,7879.18682208483
2009-09-01,C,7841.97133956637
2009-09-02,C,7838.01836266783
2009-09-03,C,7874.06997148145
2009-09-04,C,7847.68382640047
2009-09-05,C,7811.85250926936
2009-09-06,C,7850.01268450684
2009-09-07,C,7842.91572824818
2009-09-08,C,7840.80949859509
2009-09-09,C,7836.79905805429
2009-09-10,C,7840.10595447442
2009-09-11,C,7857.8001234679
2009-09-12,C,7879.42786139823
2009-09-13,C,7866.63515063046
2009-09-14,C,7866.01234604605
2009-09-15,C,7846.67165026142
2009-09-16,C,7837.2988548635
2009-09-17,C,7858.5313592792
2009-09-18,C,7821.31847995102
2009-09-19,C,7836.6113707886
2009-09-20,C,7829.89889968067
2009-09-21,C,7864.9331132297
2009-09-22,C,7873.50134524793
2009-09-23,C,7850.25630150351
2009-09-24,C,7836.37304163977
2009-09-25,C,7854.35858007387
2009-09-26,C,7863.46334888402
2009-09-27,C,7837.52188323906
2009-09-28,C,7857.14397789742
2009-09-29,C,7878.12615810378
2009-09-30,C,7820.92773958194
2009-10-01,C,7876.34956102965
2009-10-02,C,7846.96270500328
2009-10-03,C,7855.50641564082
2009-10-04,C,7830.33814473879
2009-10-05,C,7868.64557400735
2009-10-06,C,7871.0486079494
2009-10-07,C,7846.03149891273
2009-10-08,C,7858.42004478323
2009-10-09,C,7860.44069161837
2009-10-10,C,7842.45238877824
2009-10-11,C,7866.97117622335
2009-10-12,C,7852.78696203703
2009-10-13,C,7876.63710513212
2009-10-14,C,7874.19009247032
2009-10-15,C,7883.01777348896
2009-10-16,C,7866.13036092924
2009-10-17,C,7866.46453524652
2009-10-18,C,7851.90392819876
2009-10-19,C,7833.56718629462
2009-10-20,C,7847.66450331291
2009-10-21,C,7877.41184514418
2009-10-22,C,7859.98864297708
2009-10-23,C,7863.37012557864
2009-10-24,C,7851.88097641323
2009-10-25,C,7879.98168664749
2009-10-26,C,7878.54111659063
2009-10-27,C,7888.64476769641
2009-10-28,C,7838.63938189909
2009-10-29,C,7882.27635350387
2009-10-30,C,7864.2608441749
2009-10-31,C,7884.93091335762
2009-11-01,C,7885.54864648185
2009-11-02,C,7860.24128539136
2009-11-03,C,7886.90599860699
2009-11-04,C,7879.43094567988
2009-11-05,C,7867.38862733053
2009-11-06,C,7871.5696416976
2009-11-07,C,7899.60131280401
2009-11-08,C,7880.63221770142
2009-11-09,C,7892.05164002634
2009-11-10,C,7899.4508036076
2009-11-11,C,7849.34502997207
2009-11-12,C,7897.80005712123
2009-11-13,C,7853.52335379488
2009-11-14,C,7880.76202201192
2009-11-15,C,7897.56420127293
2009-11-16,C,7886.6509419138
2009-11-17,C,7889.47072619762
2009-11-18,C,7861.25113897716
2009-11-19,C,7871.628289897
2009-11-20,C,7880.42622679045
2009-11-21,C,7891.29196045903
2009-11-22,C,7904.57044606095
2009-11-23,C,7875.83556972206
2009-11-24,C,7877.66985737843
2009-11-25,C,7889.77198645447
2009-11-26,C,7854.18495741582
2009-11-27,C,7866.94968735521
2009-11-28,C,7836.79390101478
2009-11-29,C,7866.03297155
2009-11-30,C,7901.21679606085
2009-12-01,C,7878.67936337422
2009-12-02,C,7888.3397300799
2009-12-03,C,7885.43879521228
2009-12-04,C,7896.0843444079
2009-12-05,C,7893.5830361615
2009-12-06,C,7897.62520975334
2009-12-07,C,7899.36399521796
2009-12-08,C,7866.93561176859
2009-12-09,C,7889.52819061682
2009-12-10,C,7894.74830463133
2009-12-11,C,7911.45116653535
2009-12-12,C,7895.39576308725
2009-12-13,C,7883.96638587884
2009-12-14,C,7894.35687164541
2009-12-15,C,7897.44133455938
2009-12-16,C,7888.9916016453
2009-12-17,C,7933.01496580489
2009-12-18,C,7897.42583701966
2009-12-19,C,7876.00134548848
2009-12-20,C,7919.67396307528
2009-12-21,C,7918.28679827732
2009-12-22,C,7888.82322686042
2009-12-23,C,7880.37192508113
2009-12-24,C,7910.72176655797
2009-12-25,C,7894.53690480755
2009-12-26,C,7893.24941470908
2009-12-27,C,7930.7500748067
2009-12-28,C,7883.9910269579
2009-12-29,C,7929.22981880667
2009-12-30,C,7913.46622346572
2009-12-31,C,7929.5935054128
2010-01-01,C,7931.48446588942
2010-01-02,C,7899.7547221484
2010-01-03,C,7888.42473226412
2010-01-04,C,7924.06897122406
2010-01-05,C,7928.50082621872
2010-01-06,C,7902.41315494778
2010-01-07,C,7879.00341082292
2010-01-08,C,7933.19780040124
2010-01-09,C,7905.3975756261
2010-01-10,C,7891.56777314255
2010-01-11,C,7905.71336625482
2010-01-12,C,7892.5316247271
2010-01-13,C,7921.0089445944
2010-01-14,C,7931.77976207902
2010-01-15,C,7910.52945589047
2010-01-16,C,7892.09161698257
2010-01-17,C,7927.40869852243
2010-01-18,C,7887.06933646356
2010-01-19,C,7908.6623900636
2010-01-20,C,7922.61709371245
2010-01-21,C,7895.22102541588
2010-01-22,C,7926.65111332814
2010-01-23,C,7939.08688169148
2010-01-24,C,7901.67189954682
2010-01-25,C,7915.17090704969
2010-01-26,C,7934.13520776465
2010-01-27,C,7956.18833189417
2010-01-28,C,7961.9584129791
2010-01-29,C,7945.2331740666
2010-01-30,C,7912.30129943982
2010-01-31,C,7950.67451959231
2010-02-01,C,7911.00671746202
2010-02-02,C,7949.0026688194
2010-02-03,C,7936.1901574504
2010-02-04,C,7946.28691822614
2010-02-05,C,7882.62634007961
2010-02-06,C,7939.69445455968
2010-02-07,C,7935.35439419282
2010-02-08,C,7932.36356891348
2010-02-09,C,7901.09654227735
2010-02-10,C,7924.08053901393
2010-02-11,C,7929.70564218047
2010-02-12,C,7923.99202812705
2010-02-13,C,7929.39846485653
2010-02-14,C,7935.04539117185
2010-02-15,C,7923.89095772314
2010-02-16,C,7940.71047527442
2010-02-17,C,7955.07735922403
2010-02-18,C,7932.00015308413
2010-02-19,C,7902.16146536635
2010-02-20,C,7917.57663143555
2010-02-21,C,7967.22707347531
2010-02-22,C,7955.13864562977
2010-02-23,C,7927.14943357062
2010-02-24,C,7917.0071598217
2010-02-25,C,7950.5986688741
2010-02-26,C,7899.49840843367
2010-02-27,C,7896.23355960543
2010-02-28,C,7920.27659382076
2010-03-01,C,7918.88381469826
2010-03-02,C,7934.06039417048
2010-03-03,C,7940.48723999371
2010-03-04,C,7942.53539545005
2010-03-05,C,7939.05130617224
2010-03-06,C,7931.43949028944
2010-03-07,C,7948.18676156468
2010-03-08,C,7938.42027160269
2010-03-09,C,7946.59171276369
2010-03-10,C,7934.32313306559
2010-03-11,C,7925.67686357366
2010-03-12,C,7929.3615041129
2010-03-13,C,7933.43839162151
2010-03-14,C,7920.47159436469
2010-03-15,C,7916.02988565495
2010-03-16,C,7930.890131401
2010-03-17,C,7939.14837921267
2010-03-18,C,7950.22070895629
2010-03-19,C,7906.77567073394
2010-03-20,C,7948.53353188545
2010-03-21,C,7955.21353430153
2010-03-22,C,7961.15728124001
2010-03-23,C,7958.92865386184
2010-03-24,C,7949.09210774554
2010-03-25,C,7952.09061528013
2010-03-26,C,7952.56512402483
2010-03-27,C,7932.63327998638
2010-03-28,C,7935.15813616055
2010-03-29,C,7942.047331851
2010-03-30,C,7956.96667669783
2010-03-31,C,7957.74080812018
2010-04-01,C,7962.41712275757
2010-04-02,C,7974.49755181421
2010-04-03,C,7943.95509153935
2010-04-04,C,7948.24639001719
2010-04-05,C,7926.55980182695
2010-04-06,C,7994.2173751784
2010-04-07,C,7954.87725128041
2010-04-08,C,7980.16710070098
2010-04-09,C,7964.9538755149
2010-04-10,C,7954.04193221587
2010-04-11,C,7980.54160012344
2010-04-12,C,7966.91767334877
2010-04-13,C,7968.87969086619
2010-04-14,C,7985.32282775169
2010-04-15,C,7980.46463166594
2010-04-16,C,7963.74730927419
2010-04-17,C,7965.41325110638
2010-04-18,C,7966.0078221441
2010-04-19,C,7968.60804330023
2010-04-20,C,7966.45631197194
2010-04-21,C,7958.9773316281
2010-04-22,C,7961.95961214703
2010-04-23,C,7964.55670610113
2010-04-24,C,7979.40066414576
2010-04-25,C,7957.17926250129
2010-04-26,C,7944.17720479746
2010-04-27,C,7971.54792739114
2010-04-28,C,7952.26546745268
2010-04-29,C,7963.9231158202
2010-04-30,C,7964.78437853698
2010-05-01,C,7948.89468843304
2010-05-02,C,7997.46615810521
2010-05-03,C,7966.225433238
2010-05-04,C,7946.7980972135
2010-05-05,C,7955.25461609509
2010-05-06,C,7974.38381391265
2010-05-07,C,7968.5479974025
2010-05-08,C,7966.81131090399
2010-05-09,C,8016.19133630911
2010-05-10,C,7962.08815550137
2010-05-11,C,7984.20490730766
2010-05-12,C,7952.95844076201
2010-05-13,C,7962.60708082137
2010-05-14,C,7987.21405524723
2010-05-15,C,7949.46806346906
2010-05-16,C,7985.73061772526
2010-05-17,C,7969.57940158783
2010-05-18,C,7965.15410906368
2010-05-19,C,7963.60595718932
2010-05-20,C,7968.79741812958
2010-05-21,C,7958.8891159724
2010-05-22,C,7993.55599384484
2010-05-23,C,7984.23046931928
2010-05-24,C,7972.65093542718
2010-05-25,C,7958.09883167082
2010-05-26,C,7964.86236944748
2010-05-27,C,7992.42646058383
2010-05-28,C,7941.54660102836
2010-05-29,C,7992.24729555195
2010-05-30,C,7958.49927875112
2010-05-31,C,7956.0773756618
2010-06-01,C,7969.98747410384
2010-06-02,C,8017.4665151194
2010-06-03,C,7976.3222525923
2010-06-04,C,7970.75098892638
2010-06-05,C,7975.47370576937
2010-06-06,C,7992.7042585636
2010-06-07,C,7925.34250836128
2010-06-08,C,7995.33705223961
2010-06-09,C,7972.06988980971
2010-06-10,C,7949.08855422582
2010-06-11,C,7959.68215300963
2010-06-12,C,7985.19306338991
2010-06-13,C,7960.6593562337
2010-06-14,C,7988.19933806343
2010-06-15,C,7980.7536176319
2010-06-16,C,8009.46764160065
2010-06-17,C,8026.84467050775
2010-06-18,C,7988.4230940849
2010-06-19,C,8010.82080394539
2010-06-20,C,7992.09461642072
2010-06-21,C,8003.15007714642
2010-06-22,C,8007.33162805763
2010-06-23,C,7996.3778814702
2010-06-24,C,7971.90604438188
2010-06-25,C,8009.91164812488
2010-06-26,C,8016.96037777697
2010-06-27,C,7989.77633659573
2010-06-28,C,8011.25679342988
2010-06-29,C,8007.18130769827
2010-06-30,C,7994.65532277005
2010-07-01,C,8005.1575667042
2010-07-02,C,7997.65214486675
2010-07-03,C,7983.67344912522
2010-07-04,C,7958.65512625575
2010-07-05,C,7982.5052088443
2010-07-06,C,7960.15691009736
2010-07-07,C,8000.97128654835
2010-07-08,C,7984.5433265296
2010-07-09,C,8021.22065893991
2010-07-10,C,7974.06998251169
2010-07-11,C,8003.5748425445
2010-07-12,C,7996.6859931395
2010-07-13,C,8003.8879256549
2010-07-14,C,7994.24779586443
2010-07-15,C,8004.18265618825
2010-07-16,C,8005.12256630976
2010-07-17,C,7982.04464193024
2010-07-18,C,7985.79867688013
2010-07-19,C,8009.49989461609
2010-07-20,C,8017.49734349021
2010-07-21,C,7998.02168501418
2010-07-22,C,7995.54388891453
2010-07-23,C,8007.28876356604
2010-07-24,C,8014.507263016
2010-07-25,C,8014.79086437115
2010-07-26,C,8033.29062431471
2010-07-27,C,7979.52074548056
2010-07-28,C,8002.33156035487
2010-07-29,C,8007.39042200915
2010-07-30,C,8006.11663053074
2010-07-31,C,8043.1289546136
2010-08-01,C,8007.72459336532
2010-08-02,C,8039.84700444078
2010-08-03,C,7975.2282320911
2010-08-04,C,7995.4639328424
2010-08-05,C,8012.1030579951
2010-08-06,C,8037.69339946265
2010-08-07,C,8003.56878895981
2010-08-08,C,8014.84793973135
2010-08-09,C,8004.90353951883
2010-08-10,C,8036.88816710134
2010-08-11,C,7996.7172397701
2010-08-12,C,7994.371530002
2010-08-13,C,8018.9550634763
2010-08-14,C,8038.56966936673
2010-08-15,C,8060.67971257235
2010-08-16,C,8004.26043332877
2010-08-17,C,8020.6834893921
2010-08-18,C,8026.02030454202
2010-08-19,C,8017.17900040588
2010-08-20,C,8040.16383468787
2010-08-21,C,8019.18769334587
2010-08-22,C,8025.01217539644
2010-08-23,C,8033.69503858364
2010-08-24,C,8041.9493366271
2010-08-25,C,8000.17801527557
2010-08-26,C,8022.33844491955
2010-08-27,C,7990.28924858565
2010-08-28,C,8016.74316509981
2010-08-29,C,8015.17959554908
2010-08-30,C,8016.71736761426
2010-08-31,C,8022.61509089187
2010-09-01,C,8022.26731400841
2010-09-02,C,8003.64923581597
2010-09-03,C,8044.80654756619
2010-09-04,C,8031.53483077057
2010-09-05,C,8060.26295144057
2010-09-06,C,8024.56648322496
2010-09-07,C,8026.61676365944
2010-09-08,C,8024.790510737
2010-09-09,C,8047.2866110902
2010-09-10,C,8046.96403530697
2010-09-11,C,8066.84384818673
2010-09-12,C,8030.78565639356
2010-09-13,C,8020.70312768283
2010-09-14,C,8046.45161811908
2010-09-15,C,8020.12747582188
2010-09-16,C,8024.41886197728
2010-09-17,C,8032.92548800912
2010-09-18,C,8035.3879637397
2010-09-19,C,8031.30469789376
2010-09-20,C,8014.78824568527
2010-09-21,C,8036.46242412221
2010-09-22,C,8007.07018926461
2010-09-23,C,8044.25888710474
2010-09-24,C,8025.6141206096
2010-09-25,C,8016.00990024957
2010-09-26,C,8056.59073089098
2010-09-27,C,8050.6770838638
2010-09-28,C,8032.14775990829
2010-09-29,C,8039.14097220052
2010-09-30,C,8043.68128048574
2010-10-01,C,8020.35993346479
2010-10-02,C,8074.53031983283
2010-10-03,C,8041.23824726211
2010-10-04,C,8031.70080971977
2010-10-05,C,8050.74286076353
2010-10-06,C,8023.9694603344
2010-10-07,C,8047.3279710976
2010-10-08,C,8032.82977861724
2010-10-09,C,8035.68131890075
2010-10-10,C,8027.67077103382
2010-10-11,C,8026.99718348457
2010-10-12,C,8014.92803575847
2010-10-13,C,8054.55255111082
2010-10-14,C,8047.48314347396
2010-10-15,C,8012.63602829493
2010-10-16,C,8065.1537155699
2010-10-17,C,8062.94308990417
2010-10-18,C,8010.75120770521
2010-10-19,C,8042.60006816136
2010-10-20,C,8072.52368732354
2010-10-21,C,8035.24017679043
2010-10-22,C,8031.0413757145
2010-10-23,C,8039.61408254604
2010-10-24,C,8039.2122809884
2010-10-25,C,8052.0120779891
2010-10-26,C,8058.13416715155
2010-10-27,C,8073.89933446707
2010-10-28,C,8050.17367940903
2010-10-29,C,8040.90955689901
2010-10-30,C,8060.81225136394
2010-10-31,C,8069.41777783303
2010-11-01,C,8068.66212134628
2010-11-02,C,8041.91508197937
2010-11-03,C,8074.29308725497
2010-11-04,C,8066.86297417159
2010-11-05,C,8030.00949491385
2010-11-06,C,8069.4535500164
2010-11-07,C,8062.87015431398
2010-11-08,C,8063.5853908563
2010-11-09,C,8049.16212138706
2010-11-10,C,8062.64511476995
2010-11-11,C,8052.74578246415
2010-11-12,C,8061.85768142447
2010-11-13,C,8046.95894539814
2010-11-14,C,8082.59427796493
2010-11-15,C,8073.28555706786
2010-11-16,C,8039.33531321266
2010-11-17,C,8040.73302805366
2010-11-18,C,8069.63484780633
2010-11-19,C,8065.2565297626
2010-11-20,C,8056.7973725124
2010-11-21,C,8068.77145836746
2010-11-22,C,8070.7158105205
2010-11-23,C,8075.21173393697
2010-11-24,C,8085.32405460458
2010-11-25,C,8109.8891382083
2010-11-26,C,8052.54236595242
2010-11-27,C,8076.23997193452
2010-11-28,C,8070.376809014
2010-11-29,C,8095.38959834471
2010-11-30,C,8060.64678365141
2010-12-01,C,8057.78973412187
2010-12-02,C,8082.32959066112
2010-12-03,C,8082.74013336554
2010-12-04,C,8058.38368531356
2010-12-05,C,8093.64919550655
2010-12-06,C,8064.68780733155
2010-12-07,C,8077.99623059337
2010-12-08,C,8087.09537586928
2010-12-09,C,8054.32094539022
2010-12-10,C,8066.32442688364
2010-12-11,C,8067.05088221982
2010-12-12,C,8081.43295511502
2010-12-13,C,8086.58228355529
2010-12-14,C,8042.90634101866
2010-12-15,C,8056.26225323888
2010-12-16,C,8073.37264977295
2010-12-17,C,8063.32353481498
2010-12-18,C,8100.32844272516
2010-12-19,C,8097.57511611735
2010-12-20,C,8066.06259610207
2010-12-21,C,8057.02728557441
2010-12-22,C,8073.04440158397
2010-12-23,C,8047.02986235388
2010-12-24,C,8100.62796764958
2010-12-25,C,8083.60217189093
2010-12-26,C,8116.55249221183
2010-12-27,C,8095.06664330725
2010-12-28,C,8061.99514338657
2010-12-29,C,8073.73765469435
2010-12-30,C,8081.0614426717
2010-12-31,C,8105.85708902249
